label,word,syllable,phon_stress,sidx,sN,syl_pos,syl_open_closed,corpus
e,пресс.сек.ре.'тарь,сек,0,2,4,med,closed,zheltov
e,пресс.сек.ре.'тарь,ре,0,3,4,med,open,zheltov
a,пресс.сек.ре.'тарь,'тарь,1,4,4,final,closed,zheltov
e,прес.'са,прес,0,1,2,initial,closed,zheltov
a,прес.'са,'са,1,2,2,final,open,zheltov
e,прес.туп.ле.'ни,прес,0,1,4,initial,closed,zheltov
u,прес.туп.ле.'ни,туп,0,2,4,med,closed,zheltov
e,прес.туп.ле.'ни,ле,0,3,4,med,open,zheltov
i,прес.туп.ле.'ни,'ни,1,4,4,final,open,zheltov
e,прес.туп.ле.'ни.лӗх,прес,0,1,5,initial,closed,zheltov
u,прес.туп.ле.'ни.лӗх,туп,0,2,5,med,closed,zheltov
e,прес.туп.ле.'ни.лӗх,ле,0,3,5,med,open,zheltov
i,прес.туп.ле.'ни.лӗх,'ни,1,4,5,med,open,zheltov
ø,прес.туп.ле.'ни.лӗх,лӗх,0,5,5,final,closed,zheltov
e,прес.туп.ле.'нил.лӗ,прес,0,1,5,initial,closed,zheltov
u,прес.туп.ле.'нил.лӗ,туп,0,2,5,med,closed,zheltov
e,прес.туп.ле.'нил.лӗ,ле,0,3,5,med,open,zheltov
i,прес.туп.ле.'нил.лӗ,'нил,1,4,5,med,closed,zheltov
ø,прес.туп.ле.'нил.лӗ,лӗ,0,5,5,final,open,zheltov
e,прес.туп.'ник,прес,0,1,3,initial,closed,zheltov
u,прес.туп.'ник,туп,0,2,3,med,closed,zheltov
i,прес.туп.'ник,'ник,1,3,3,final,closed,zheltov
i,при.вив.'ка,при,0,1,3,initial,open,zheltov
i,при.вив.'ка,вив,0,2,3,med,closed,zheltov
a,при.вив.'ка,'ка,1,3,3,final,open,zheltov
i,при.'иск,при,0,1,2,initial,open,zheltov
i,при.'иск,'иск,1,2,2,final,closed,zheltov
i,прик.'лат,прик,0,1,2,initial,closed,zheltov
a,прик.'лат,'лат,1,2,2,final,closed,zheltov
i,прик.лю.че.'ни,прик,0,1,4,initial,closed,zheltov
u,прик.лю.че.'ни,лю,0,2,4,med,open,zheltov
e,прик.лю.че.'ни,че,0,3,4,med,open,zheltov
i,прик.лю.че.'ни,'ни,1,4,4,final,open,zheltov
i,прик.лю.че.'нил.лӗ,прик,0,1,5,initial,closed,zheltov
u,прик.лю.че.'нил.лӗ,лю,0,2,5,med,open,zheltov
e,прик.лю.че.'нил.лӗ,че,0,3,5,med,open,zheltov
i,прик.лю.че.'нил.лӗ,'нил,1,4,5,med,closed,zheltov
ø,прик.лю.че.'нил.лӗ,лӗ,0,5,5,final,open,zheltov
i,при.'лив,при,0,1,2,initial,open,zheltov
i,при.'лив,'лив,1,2,2,final,closed,zheltov
i,при.'ма,при,0,1,2,initial,open,zheltov
a,при.'ма,'ма,1,2,2,final,open,zheltov
i,при.'мат,при,0,1,2,initial,open,zheltov
a,при.'мат,'мат,1,2,2,final,closed,zheltov
i,при.'мер,при,0,1,2,initial,open,zheltov
e,при.'мер,'мер,1,2,2,final,closed,zheltov
i,при.'мер.лӑ,при,0,1,3,initial,open,zheltov
e,при.'мер.лӑ,'мер,1,2,3,med,closed,zheltov
ɵ,при.'мер.лӑ,лӑ,0,3,3,final,open,zheltov
i,при.ми.'тив,при,0,1,3,initial,open,zheltov
i,при.ми.'тив,ми,0,2,3,med,open,zheltov
i,при.ми.'тив,'тив,1,3,3,final,closed,zheltov
i,при.ми.'тив.лӑ,при,0,1,4,initial,open,zheltov
i,при.ми.'тив.лӑ,ми,0,2,4,med,open,zheltov
i,при.ми.'тив.лӑ,'тив,1,3,4,med,closed,zheltov
ɵ,при.ми.'тив.лӑ,лӑ,0,4,4,final,open,zheltov
i,при.ми.'тив.лӑх,при,0,1,4,initial,open,zheltov
i,при.ми.'тив.лӑх,ми,0,2,4,med,open,zheltov
i,при.ми.'тив.лӑх,'тив,1,3,4,med,closed,zheltov
ɵ,при.ми.'тив.лӑх,лӑх,0,4,4,final,closed,zheltov
i,при.'мус,при,0,1,2,initial,open,zheltov
u,при.'мус,'мус,1,2,2,final,closed,zheltov
i,при.мы.ка.'ни,при,0,1,4,initial,open,zheltov
ʉ,при.мы.ка.'ни,мы,0,2,4,med,open,zheltov
a,при.мы.ка.'ни,ка,0,3,4,med,open,zheltov
i,при.мы.ка.'ни,'ни,1,4,4,final,open,zheltov
i,прин.'тер,прин,0,1,2,initial,closed,zheltov
e,прин.'тер,'тер,1,2,2,final,closed,zheltov
i,'прис,'прис,1,1,1,initial_final,closed,zheltov
i,прис.'тав,прис,0,1,2,initial,closed,zheltov
a,прис.'тав,'тав,1,2,2,final,closed,zheltov
i,прис.тав.'ка,прис,0,1,3,initial,closed,zheltov
a,прис.тав.'ка,тав,0,2,3,med,closed,zheltov
a,прис.тав.'ка,'ка,1,3,3,final,open,zheltov
i,прис.'тав.кӑл.лӑ,прис,0,1,4,initial,closed,zheltov
a,прис.'тав.кӑл.лӑ,'тав,1,2,4,med,closed,zheltov
ɵ,прис.'тав.кӑл.лӑ,кӑл,0,3,4,med,closed,zheltov
ɵ,прис.'тав.кӑл.лӑ,лӑ,0,4,4,final,open,zheltov
i,прис.'тань,прис,0,1,2,initial,closed,zheltov
a,прис.'тань,'тань,1,2,2,final,closed,zheltov
i,при.'хут,при,0,1,2,initial,open,zheltov
u,при.'хут,'хут,1,2,2,final,closed,zheltov
i,при.'чак,при,0,1,2,initial,open,zheltov
a,при.'чак,'чак,1,2,2,final,closed,zheltov
i,при.'чал,при,0,1,2,initial,open,zheltov
a,при.'чал,'чал,1,2,2,final,closed,zheltov
i,при.час.'ти,при,0,1,3,initial,open,zheltov
a,при.час.'ти,час,0,2,3,med,closed,zheltov
i,при.час.'ти,'ти,1,3,3,final,open,zheltov
i,при.час.'тил.лӗ,при,0,1,4,initial,open,zheltov
a,при.час.'тил.лӗ,час,0,2,4,med,closed,zheltov
i,при.час.'тил.лӗ,'тил,1,3,4,med,closed,zheltov
ø,при.час.'тил.лӗ,лӗ,0,4,4,final,open,zheltov
i,'причт,'причт,1,1,1,initial_final,closed,zheltov
i,при.'ют,при,0,1,2,initial,open,zheltov
u,при.'ют,'ют,1,2,2,final,closed,zheltov
a,псал.'тырь,псал,0,1,2,initial,closed,zheltov
ʉ,псал.'тырь,'тырь,1,2,2,final,closed,zheltov
i,пси.хас.те.'ни,пси,0,1,4,initial,open,zheltov
a,пси.хас.те.'ни,хас,0,2,4,med,closed,zheltov
e,пси.хас.те.'ни,те,0,3,4,med,open,zheltov
i,пси.хас.те.'ни,'ни,1,4,4,final,open,zheltov
i,пси.хи.'атр,пси,0,1,3,initial,open,zheltov
i,пси.хи.'атр,хи,0,2,3,med,open,zheltov
a,пси.хи.'атр,'атр,1,3,3,final,closed,zheltov
i,пси.хи.ат.'ри,пси,0,1,4,initial,open,zheltov
i,пси.хи.ат.'ри,хи,0,2,4,med,open,zheltov
a,пси.хи.ат.'ри,ат,0,3,4,med,closed,zheltov
i,пси.хи.ат.'ри,'ри,1,4,4,final,open,zheltov
i,пси.хи.'ка,пси,0,1,3,initial,open,zheltov
i,пси.хи.'ка,хи,0,2,3,med,open,zheltov
a,пси.хи.'ка,'ка,1,3,3,final,open,zheltov
i,пси.хи.кӑл.'ла,пси,0,1,4,initial,open,zheltov
i,пси.хи.кӑл.'ла,хи,0,2,4,med,open,zheltov
ɵ,пси.хи.кӑл.'ла,кӑл,0,3,4,med,closed,zheltov
a,пси.хи.кӑл.'ла,'ла,1,4,4,final,open,zheltov
i,пси.хуш.'ка,пси,0,1,3,initial,open,zheltov
u,пси.хуш.'ка,хуш,0,2,3,med,closed,zheltov
a,пси.хуш.'ка,'ка,1,3,3,final,open,zheltov
u,'пу,'пу,1,1,1,initial_final,open,zheltov
u,'пуҫ,'пуҫ,1,1,1,initial_final,closed,zheltov
u,'пуҫ,'пуҫ,1,1,1,initial_final,closed,zheltov
u,пуҫ.тӳ.'пи.сӗр.лӗх,пуҫ,0,1,5,initial,closed,zheltov
y,пуҫ.тӳ.'пи.сӗр.лӗх,тӳ,0,2,5,med,open,zheltov
i,пуҫ.тӳ.'пи.сӗр.лӗх,'пи,1,3,5,med,open,zheltov
ø,пуҫ.тӳ.'пи.сӗр.лӗх,сӗр,0,4,5,med,closed,zheltov
ø,пуҫ.тӳ.'пи.сӗр.лӗх,лӗх,0,5,5,final,closed,zheltov
u,'пуҫ.хӗр.лӗ,'пуҫ,1,1,3,initial,closed,zheltov
ø,'пуҫ.хӗр.лӗ,хӗр,0,2,3,med,closed,zheltov
ø,'пуҫ.хӗр.лӗ,лӗ,0,3,3,final,open,zheltov
u,пуҫ.'ҫу.рӑм,пуҫ,0,1,3,initial,closed,zheltov
u,пуҫ.'ҫу.рӑм,'ҫу,1,2,3,med,open,zheltov
ɵ,пуҫ.'ҫу.рӑм,рӑм,0,3,3,final,closed,zheltov
u,пуҫ.у.'ра,пуҫ,0,1,3,initial,closed,zheltov
u,пуҫ.у.'ра,у,0,2,3,med,open,zheltov
a,пуҫ.у.'ра,'ра,1,3,3,final,open,zheltov
u,пуҫ.'юн,пуҫ,0,1,2,initial,closed,zheltov
u,пуҫ.'юн,'юн,1,2,2,final,closed,zheltov
u,пу.ҫа.'пу.ҫӑн,пу,0,1,4,initial,open,zheltov
a,пу.ҫа.'пу.ҫӑн,ҫа,0,2,4,med,open,zheltov
u,пу.ҫа.'пу.ҫӑн,'пу,1,3,4,med,open,zheltov
ɵ,пу.ҫа.'пу.ҫӑн,ҫӑн,0,4,4,final,closed,zheltov
u,пу.ҫа.'на,пу,0,1,3,initial,open,zheltov
a,пу.ҫа.'на,ҫа,0,2,3,med,open,zheltov
a,пу.ҫа.'на,'на,1,3,3,final,open,zheltov
u,пу.ҫа.'нал.лӑ,пу,0,1,4,initial,open,zheltov
a,пу.ҫа.'нал.лӑ,ҫа,0,2,4,med,open,zheltov
a,пу.ҫа.'нал.лӑ,'нал,1,3,4,med,closed,zheltov
ɵ,пу.ҫа.'нал.лӑ,лӑ,0,4,4,final,open,zheltov
u,пу.'ҫар,пу,0,1,2,initial,open,zheltov
a,пу.'ҫар,'ҫар,1,2,2,final,closed,zheltov
u,пу.ҫа.'ру,пу,0,1,3,initial,open,zheltov
a,пу.ҫа.'ру,ҫа,0,2,3,med,open,zheltov
u,пу.ҫа.'ру,'ру,1,3,3,final,open,zheltov
u,пу.ҫа.'ру.ҫӑ,пу,0,1,4,initial,open,zheltov
a,пу.ҫа.'ру.ҫӑ,ҫа,0,2,4,med,open,zheltov
u,пу.ҫа.'ру.ҫӑ,'ру,1,3,4,med,open,zheltov
ɵ,пу.ҫа.'ру.ҫӑ,ҫӑ,0,4,4,final,open,zheltov
u,пу.ҫа.'ру.лӑх,пу,0,1,4,initial,open,zheltov
a,пу.ҫа.'ру.лӑх,ҫа,0,2,4,med,open,zheltov
u,пу.ҫа.'ру.лӑх,'ру,1,3,4,med,open,zheltov
ɵ,пу.ҫа.'ру.лӑх,лӑх,0,4,4,final,closed,zheltov
u,пу.ҫа.'рул.лӑ,пу,0,1,4,initial,open,zheltov
a,пу.ҫа.'рул.лӑ,ҫа,0,2,4,med,open,zheltov
u,пу.ҫа.'рул.лӑ,'рул,1,3,4,med,closed,zheltov
ɵ,пу.ҫа.'рул.лӑ,лӑ,0,4,4,final,open,zheltov
u,пу.ҫа.'ру.сӑр,пу,0,1,4,initial,open,zheltov
a,пу.ҫа.'ру.сӑр,ҫа,0,2,4,med,open,zheltov
u,пу.ҫа.'ру.сӑр,'ру,1,3,4,med,open,zheltov
ɵ,пу.ҫа.'ру.сӑр,сӑр,0,4,4,final,closed,zheltov
u,'пу.ҫӑн,'пу,1,1,2,initial,open,zheltov
ɵ,'пу.ҫӑн,ҫӑн,0,2,2,final,closed,zheltov
u,пу.ҫӑн.'тар,пу,0,1,3,initial,open,zheltov
ɵ,пу.ҫӑн.'тар,ҫӑн,0,2,3,med,closed,zheltov
a,пу.ҫӑн.'тар,'тар,1,3,3,final,closed,zheltov
u,пу.ҫӑ.'ну,пу,0,1,3,initial,open,zheltov
ɵ,пу.ҫӑ.'ну,ҫӑ,0,2,3,med,open,zheltov
u,пу.ҫӑ.'ну,'ну,1,3,3,final,open,zheltov
u,пу.'ҫе.лӗк,пу,0,1,3,initial,open,zheltov
e,пу.'ҫе.лӗк,'ҫе,1,2,3,med,open,zheltov
ø,пу.'ҫе.лӗк,лӗк,0,3,3,final,closed,zheltov
u,пуҫ.'ла,пуҫ,0,1,2,initial,closed,zheltov
a,пуҫ.'ла,'ла,1,2,2,final,open,zheltov
u,пуҫ.'лам,пуҫ,0,1,2,initial,closed,zheltov
a,пуҫ.'лам,'лам,1,2,2,final,closed,zheltov
u,пуҫ.'ла.мӑш,пуҫ,0,1,3,initial,closed,zheltov
a,пуҫ.'ла.мӑш,'ла,1,2,3,med,open,zheltov
ɵ,пуҫ.'ла.мӑш,мӑш,0,3,3,final,closed,zheltov
u,пуҫ.'лан,пуҫ,0,1,2,initial,closed,zheltov
a,пуҫ.'лан,'лан,1,2,2,final,closed,zheltov
u,пуҫ.'лан.чӑк,пуҫ,0,1,3,initial,closed,zheltov
a,пуҫ.'лан.чӑк,'лан,1,2,3,med,closed,zheltov
ɵ,пуҫ.'лан.чӑк,чӑк,0,3,3,final,closed,zheltov
u,пуҫ.лат.'тар,пуҫ,0,1,3,initial,closed,zheltov
a,пуҫ.лат.'тар,лат,0,2,3,med,closed,zheltov
a,пуҫ.лат.'тар,'тар,1,3,3,final,closed,zheltov
u,'пуҫ.лӑ,'пуҫ,1,1,2,initial,closed,zheltov
ɵ,'пуҫ.лӑ,лӑ,0,2,2,final,open,zheltov
u,'пуҫ.лӑ.вӗҫ.лӗ,'пуҫ,1,1,4,initial,closed,zheltov
ɵ,'пуҫ.лӑ.вӗҫ.лӗ,лӑ,0,2,4,med,open,zheltov
ø,'пуҫ.лӑ.вӗҫ.лӗ,вӗҫ,0,3,4,med,closed,zheltov
ø,'пуҫ.лӑ.вӗҫ.лӗ,лӗ,0,4,4,final,open,zheltov
u,'пуҫ.лӑх,'пуҫ,1,1,2,initial,closed,zheltov
ɵ,'пуҫ.лӑх,лӑх,0,2,2,final,closed,zheltov
u,пуҫ.ма.'пуҫ,пуҫ,0,1,3,initial,closed,zheltov
a,пуҫ.ма.'пуҫ,ма,0,2,3,med,open,zheltov
u,пуҫ.ма.'пуҫ,'пуҫ,1,3,3,final,closed,zheltov
u,пуҫ.'не,пуҫ,0,1,2,initial,closed,zheltov
e,пуҫ.'не,'не,1,2,2,final,open,zheltov
u,'пуҫ.сӑр,'пуҫ,1,1,2,initial,closed,zheltov
ɵ,'пуҫ.сӑр,сӑр,0,2,2,final,closed,zheltov
u,пуҫ.сӑр.'ла,пуҫ,0,1,3,initial,closed,zheltov
ɵ,пуҫ.сӑр.'ла,сӑр,0,2,3,med,closed,zheltov
a,пуҫ.сӑр.'ла,'ла,1,3,3,final,open,zheltov
u,пуҫ.сӑр.'лан,пуҫ,0,1,3,initial,closed,zheltov
ɵ,пуҫ.сӑр.'лан,сӑр,0,2,3,med,closed,zheltov
a,пуҫ.сӑр.'лан,'лан,1,3,3,final,closed,zheltov
u,пуҫ.сӑр.лан.'тар,пуҫ,0,1,4,initial,closed,zheltov
ɵ,пуҫ.сӑр.лан.'тар,сӑр,0,2,4,med,closed,zheltov
a,пуҫ.сӑр.лан.'тар,лан,0,3,4,med,closed,zheltov
a,пуҫ.сӑр.лан.'тар,'тар,1,4,4,final,closed,zheltov
u,пуҫ.сӑр.ла.'ну,пуҫ,0,1,4,initial,closed,zheltov
ɵ,пуҫ.сӑр.ла.'ну,сӑр,0,2,4,med,closed,zheltov
a,пуҫ.сӑр.ла.'ну,ла,0,3,4,med,open,zheltov
u,пуҫ.сӑр.ла.'ну,'ну,1,4,4,final,open,zheltov
u,пуҫ.сӑр.'лат,пуҫ,0,1,3,initial,closed,zheltov
ɵ,пуҫ.сӑр.'лат,сӑр,0,2,3,med,closed,zheltov
a,пуҫ.сӑр.'лат,'лат,1,3,3,final,closed,zheltov
u,'пуҫ.сӑр.лӑх,'пуҫ,1,1,3,initial,closed,zheltov
ɵ,'пуҫ.сӑр.лӑх,сӑр,0,2,3,med,closed,zheltov
ɵ,'пуҫ.сӑр.лӑх,лӑх,0,3,3,final,closed,zheltov
u,пуҫ.'тар,пуҫ,0,1,2,initial,closed,zheltov
a,пуҫ.'тар,'тар,1,2,2,final,closed,zheltov
u,пуҫ.'та.рӑн,пуҫ,0,1,3,initial,closed,zheltov
a,пуҫ.'та.рӑн,'та,1,2,3,med,open,zheltov
ɵ,пуҫ.'та.рӑн,рӑн,0,3,3,final,closed,zheltov
u,пуҫ.та.рӑн.'тар,пуҫ,0,1,4,initial,closed,zheltov
a,пуҫ.та.рӑн.'тар,та,0,2,4,med,open,zheltov
ɵ,пуҫ.та.рӑн.'тар,рӑн,0,3,4,med,closed,zheltov
a,пуҫ.та.рӑн.'тар,'тар,1,4,4,final,closed,zheltov
u,пуҫ.та.рӑ.'ну,пуҫ,0,1,4,initial,closed,zheltov
a,пуҫ.та.рӑ.'ну,та,0,2,4,med,open,zheltov
ɵ,пуҫ.та.рӑ.'ну,рӑ,0,3,4,med,open,zheltov
u,пуҫ.та.рӑ.'ну,'ну,1,4,4,final,open,zheltov
u,пуҫ.тарт.'тар,пуҫ,0,1,3,initial,closed,zheltov
a,пуҫ.тарт.'тар,тарт,0,2,3,med,closed,zheltov
a,пуҫ.тарт.'тар,'тар,1,3,3,final,closed,zheltov
u,пуҫ.та.'ру,пуҫ,0,1,3,initial,closed,zheltov
a,пуҫ.та.'ру,та,0,2,3,med,open,zheltov
u,пуҫ.та.'ру,'ру,1,3,3,final,open,zheltov
u,пуҫ.та.'ру.лӑх,пуҫ,0,1,4,initial,closed,zheltov
a,пуҫ.та.'ру.лӑх,та,0,2,4,med,open,zheltov
u,пуҫ.та.'ру.лӑх,'ру,1,3,4,med,open,zheltov
ɵ,пуҫ.та.'ру.лӑх,лӑх,0,4,4,final,closed,zheltov
u,пуҫ.та.'рул.лӑ,пуҫ,0,1,4,initial,closed,zheltov
a,пуҫ.та.'рул.лӑ,та,0,2,4,med,open,zheltov
u,пуҫ.та.'рул.лӑ,'рул,1,3,4,med,closed,zheltov
ɵ,пуҫ.та.'рул.лӑ,лӑ,0,4,4,final,open,zheltov
u,пуҫ.та.'ру.сӑр,пуҫ,0,1,4,initial,closed,zheltov
a,пуҫ.та.'ру.сӑр,та,0,2,4,med,open,zheltov
u,пуҫ.та.'ру.сӑр,'ру,1,3,4,med,open,zheltov
ɵ,пуҫ.та.'ру.сӑр,сӑр,0,4,4,final,closed,zheltov
u,пуҫ.'тах,пуҫ,0,1,2,initial,closed,zheltov
a,пуҫ.'тах,'тах,1,2,2,final,closed,zheltov
u,пуҫ.тах.'лан,пуҫ,0,1,3,initial,closed,zheltov
a,пуҫ.тах.'лан,тах,0,2,3,med,closed,zheltov
a,пуҫ.тах.'лан,'лан,1,3,3,final,closed,zheltov
u,пуҫ.тах.лан.'тар,пуҫ,0,1,4,initial,closed,zheltov
a,пуҫ.тах.лан.'тар,тах,0,2,4,med,closed,zheltov
a,пуҫ.тах.лан.'тар,лан,0,3,4,med,closed,zheltov
a,пуҫ.тах.лан.'тар,'тар,1,4,4,final,closed,zheltov
u,пуҫ.'тах.лӑх,пуҫ,0,1,3,initial,closed,zheltov
a,пуҫ.'тах.лӑх,'тах,1,2,3,med,closed,zheltov
ɵ,пуҫ.'тах.лӑх,лӑх,0,3,3,final,closed,zheltov
u,'пуй,'пуй,1,1,1,initial_final,closed,zheltov
u,'пу.йӑс,'пу,1,1,2,initial,open,zheltov
ɵ,'пу.йӑс,йӑс,0,2,2,final,closed,zheltov
u,пуй.'тар,пуй,0,1,2,initial,closed,zheltov
a,пуй.'тар,'тар,1,2,2,final,closed,zheltov
u,пу.'кан,пу,0,1,2,initial,open,zheltov
a,пу.'кан,'кан,1,2,2,final,closed,zheltov
u,пу.ка.'не,пу,0,1,3,initial,open,zheltov
a,пу.ка.'не,ка,0,2,3,med,open,zheltov
e,пу.ка.'не,'не,1,3,3,final,open,zheltov
u,пу.ка.'не.ҫӗ,пу,0,1,4,initial,open,zheltov
a,пу.ка.'не.ҫӗ,ка,0,2,4,med,open,zheltov
e,пу.ка.'не.ҫӗ,'не,1,3,4,med,open,zheltov
ø,пу.ка.'не.ҫӗ,ҫӗ,0,4,4,final,open,zheltov
u,пу.ка.'нек,пу,0,1,3,initial,open,zheltov
a,пу.ка.'нек,ка,0,2,3,med,open,zheltov
e,пу.ка.'нек,'нек,1,3,3,final,closed,zheltov
u,пу.ка.нел.'ле,пу,0,1,4,initial,open,zheltov
a,пу.ка.нел.'ле,ка,0,2,4,med,open,zheltov
e,пу.ка.нел.'ле,нел,0,3,4,med,closed,zheltov
e,пу.ка.нел.'ле,'ле,1,4,4,final,open,zheltov
u,пук.'лак,пук,0,1,2,initial,closed,zheltov
a,пук.'лак,'лак,1,2,2,final,closed,zheltov
u,пук.лак.'лан,пук,0,1,3,initial,closed,zheltov
a,пук.лак.'лан,лак,0,2,3,med,closed,zheltov
a,пук.лак.'лан,'лан,1,3,3,final,closed,zheltov
u,пук.лак.'лат,пук,0,1,3,initial,closed,zheltov
a,пук.лак.'лат,лак,0,2,3,med,closed,zheltov
a,пук.лак.'лат,'лат,1,3,3,final,closed,zheltov
u,пук.лаш.'ка,пук,0,1,3,initial,closed,zheltov
a,пук.лаш.'ка,лаш,0,2,3,med,closed,zheltov
a,пук.лаш.'ка,'ка,1,3,3,final,open,zheltov
u,пук.'ра,пук,0,1,2,initial,closed,zheltov
a,пук.'ра,'ра,1,2,2,final,open,zheltov
u,пук.'рав,пук,0,1,2,initial,closed,zheltov
a,пук.'рав,'рав,1,2,2,final,closed,zheltov
u,пук.'рал.лӑ,пук,0,1,3,initial,closed,zheltov
a,пук.'рал.лӑ,'рал,1,2,3,med,closed,zheltov
ɵ,пук.'рал.лӑ,лӑ,0,3,3,final,open,zheltov
u,пук.ранк.'ка,пук,0,1,3,initial,closed,zheltov
a,пук.ранк.'ка,ранк,0,2,3,med,closed,zheltov
a,пук.ранк.'ка,'ка,1,3,3,final,open,zheltov
u,пук.'рас,пук,0,1,2,initial,closed,zheltov
a,пук.'рас,'рас,1,2,2,final,closed,zheltov
u,'пул,'пул,1,1,1,initial_final,closed,zheltov
u,пу.'ла,пу,0,1,2,initial,open,zheltov
a,пу.'ла,'ла,1,2,2,final,open,zheltov
u,пу.'лан,пу,0,1,2,initial,open,zheltov
a,пу.'лан,'лан,1,2,2,final,closed,zheltov
u,пу.лан.ки.'лен,пу,0,1,4,initial,open,zheltov
a,пу.лан.ки.'лен,лан,0,2,4,med,closed,zheltov
i,пу.лан.ки.'лен,ки,0,3,4,med,open,zheltov
e,пу.лан.ки.'лен,'лен,1,4,4,final,closed,zheltov
u,пу.лан.пул.'ман,пу,0,1,4,initial,open,zheltov
a,пу.лан.пул.'ман,лан,0,2,4,med,closed,zheltov
u,пу.лан.пул.'ман,пул,0,3,4,med,closed,zheltov
a,пу.лан.пул.'ман,'ман,1,4,4,final,closed,zheltov
u,пу.лан.'тар,пу,0,1,3,initial,open,zheltov
a,пу.лан.'тар,лан,0,2,3,med,closed,zheltov
a,пу.лан.'тар,'тар,1,3,3,final,closed,zheltov
u,пу.'лас,пу,0,1,2,initial,open,zheltov
a,пу.'лас,'лас,1,2,2,final,closed,zheltov
u,пу.'лас.лӑх,пу,0,1,3,initial,open,zheltov
a,пу.'лас.лӑх,'лас,1,2,3,med,closed,zheltov
ɵ,пу.'лас.лӑх,лӑх,0,3,3,final,closed,zheltov
u,пу.ла.'яс.лӑх,пу,0,1,4,initial,open,zheltov
a,пу.ла.'яс.лӑх,ла,0,2,4,med,open,zheltov
a,пу.ла.'яс.лӑх,'яс,1,3,4,med,closed,zheltov
ɵ,пу.ла.'яс.лӑх,лӑх,0,4,4,final,closed,zheltov
u,'пу.лӑ,'пу,1,1,2,initial,open,zheltov
ɵ,'пу.лӑ,лӑ,0,2,2,final,open,zheltov
u,'пу.лӑ.ҫӑ,'пу,1,1,3,initial,open,zheltov
ɵ,'пу.лӑ.ҫӑ,лӑ,0,2,3,med,open,zheltov
ɵ,'пу.лӑ.ҫӑ,ҫӑ,0,3,3,final,open,zheltov
u,'пу.лӑҫ.лӑх,'пу,1,1,3,initial,open,zheltov
ɵ,'пу.лӑҫ.лӑх,лӑҫ,0,2,3,med,closed,zheltov
ɵ,'пу.лӑҫ.лӑх,лӑх,0,3,3,final,closed,zheltov
u,'пу.лӑм,'пу,1,1,2,initial,open,zheltov
ɵ,'пу.лӑм,лӑм,0,2,2,final,closed,zheltov
u,'пу.лӑм.лӑх,'пу,1,1,3,initial,open,zheltov
ɵ,'пу.лӑм.лӑх,лӑм,0,2,3,med,closed,zheltov
ɵ,'пу.лӑм.лӑх,лӑх,0,3,3,final,closed,zheltov
u,пу.лӑн.'тар,пу,0,1,3,initial,open,zheltov
ɵ,пу.лӑн.'тар,лӑн,0,2,3,med,closed,zheltov
a,пу.лӑн.'тар,'тар,1,3,3,final,closed,zheltov
u,'пу.лӑх,'пу,1,1,2,initial,open,zheltov
ɵ,'пу.лӑх,лӑх,0,2,2,final,closed,zheltov
u,пу.лӑх.'лат,пу,0,1,3,initial,open,zheltov
ɵ,пу.лӑх.'лат,лӑх,0,2,3,med,closed,zheltov
a,пу.лӑх.'лат,'лат,1,3,3,final,closed,zheltov
u,'пу.лӑх.лӑ,'пу,1,1,3,initial,open,zheltov
ɵ,'пу.лӑх.лӑ,лӑх,0,2,3,med,closed,zheltov
ɵ,'пу.лӑх.лӑ,лӑ,0,3,3,final,open,zheltov
u,'пу.лӑх.лӑх,'пу,1,1,3,initial,open,zheltov
ɵ,'пу.лӑх.лӑх,лӑх,0,2,3,med,closed,zheltov
ɵ,'пу.лӑх.лӑх,лӑх,0,3,3,final,closed,zheltov
u,'пу.лӑх.сӑр,'пу,1,1,3,initial,open,zheltov
ɵ,'пу.лӑх.сӑр,лӑх,0,2,3,med,closed,zheltov
ɵ,'пу.лӑх.сӑр,сӑр,0,3,3,final,closed,zheltov
u,'пу.лӑш,'пу,1,1,2,initial,open,zheltov
ɵ,'пу.лӑш,лӑш,0,2,2,final,closed,zheltov
u,пу.лӑш.'тар,пу,0,1,3,initial,open,zheltov
ɵ,пу.лӑш.'тар,лӑш,0,2,3,med,closed,zheltov
a,пу.лӑш.'тар,'тар,1,3,3,final,closed,zheltov
u,пу.лӑш.'тух,пу,0,1,3,initial,open,zheltov
ɵ,пу.лӑш.'тух,лӑш,0,2,3,med,closed,zheltov
u,пу.лӑш.'тух,'тух,1,3,3,final,closed,zheltov
